/tc/csv/v1
signature/timestamp
#insert or #remove or <>

2021-03-20 18:36:00;-15.795423;-47.873152;1;58;57;6;0;0;1
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;246;17;0;0;9
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;124;17;0;0;26
2021-03-20 18:36:00;-15.815952;-47.943111;1;2;123;6;0;0;3
2021-03-20 18:36:00;-15.753950;-47.879337;1;43;123;6;0;0;42
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;247;17;0;0;11
2021-03-20 18:36:00;-15.790370;-47.878825;1;20;61;6;0;0;43
2021-03-20 18:36:00;-15.79562;-47.891049;1;40;250;6;0;0;9
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;57;6;0;0;15
2021-03-20 18:36:00;-15.795682;-47.893624;1;5;60;17;0;0;13
2021-03-20 18:36:00;-15.795682;-47.893624;1;23;59;6;0;0;13
2021-03-20 18:36:00;-15.795423;-47.873152;1;58;60;17;0;0;2
2021-03-20 18:36:00;-15.790370;-47.878825;1;25;60;6;0;0;59
2021-03-20 18:36:00;-15.830376;-47.930627;1;26;251;6;0;0;2508
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;59;17;0;0;9
2021-03-20 18:36:00;-15.816786;-47.943379;1;55;122;6;0;0;11
2021-03-20 18:36:00;-15.993008;-48.053233;1;66;123;17;0;0;1
2021-03-20 18:36:00;-15.801176;-47.883463;1;38;121;6;0;0;42
2021-03-20 18:36:00;-15.795423;-47.873152;1;58;122;17;0;0;3
2021-03-20 18:36:00;-15.795682;-47.893624;1;5;123;17;0;0;1
2021-03-20 18:36:00;-15.795682;-47.893624;1;19;252;6;0;0;1
2021-03-20 18:36:00;-15.787983;-47.914191;1;52;124;6;0;0;6
2021-03-20 18:36:00;-15.796647;-47.868991;1;57;123;6;0;0;2
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;57;17;0;0;1
2021-03-20 18:36:00;-15.787685;-47.921448;1;53;59;6;0;0;154
2021-03-20 18:36:00;-15.816786;-47.943379;1;55;123;6;0;0;23
2021-03-20 18:36:00;-15.801176;-47.883463;1;38;119;6;0;0;314
2021-03-20 18:36:00;-15.816786;-47.943379;1;55;123;17;0;0;9
2021-03-20 18:36:00;-15.770945;-47.873543;1;21;58;17;0;0;2
2021-03-20 18:36:00;-15.790370;-47.878825;1;25;252;17;0;0;1
2021-03-20 18:36:00;-15.771045;-47.871423;1;24;60;17;0;0;1
2021-03-20 18:36:00;-15.796647;-47.868991;1;57;60;17;0;0;1
2021-03-20 18:36:00;-15.830376;-47.930627;1;26;57;6;0;0;3
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;253;6;0;0;350
2021-03-20 18:36:00;-15.731598;-47.896735;1;12;61;6;0;0;186
2021-03-20 18:36:00;-15.795682;-47.893624;1;23;61;6;0;0;52
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;123;6;0;0;1
2021-03-20 18:36:00;-15.795423;-47.873152;1;58;123;17;0;0;2
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;59;6;0;0;46
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;248;17;0;0;142
2021-03-20 18:36:00;-15.770945;-47.873543;1;21;57;6;0;0;4
2021-03-20 18:36:00;-15.731598;-47.896735;1;12;62;17;0;0;14
2021-03-20 18:36:00;-15.770945;-47.873543;1;21;123;6;0;0;91
2021-03-20 18:36:00;-15.795423;-47.873152;1;58;123;6;0;0;2
2021-03-20 18:36:00;-15.795423;-47.873152;1;58;124;6;0;0;12
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;61;17;0;0;664
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;60;6;0;0;857
2021-03-20 18:36:00;-15.790370;-47.878825;1;20;60;17;0;0;2
2021-03-20 18:36:00;-15.79562;-47.891049;1;40;122;6;0;0;40
2021-03-20 18:36:00;-15.787983;-47.914191;1;52;60;6;0;0;82
2021-03-20 18:36:00;-15.787986;-47.884660;1;64;61;6;0;0;64
2021-03-20 18:36:00;-15.795423;-47.873152;1;58;122;6;0;0;2
2021-03-20 18:36:00;-15.752444;-47.829375;1;41;121;6;0;0;9
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;128;6;0;0;2
2021-03-20 18:36:00;-15.787983;-47.914191;1;52;60;17;0;0;7
2021-03-20 18:36:00;-15.816786;-47.943379;1;55;121;6;0;0;1
2021-03-20 18:36:00;-15.815952;-47.943111;1;2;60;6;0;0;1
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;63;1;0;0;1
2021-03-20 18:36:00;-15.801478;-47.934763;1;39;59;6;0;0;46
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;255;17;0;0;10
2021-03-20 18:36:00;-15.795423;-47.873152;1;58;59;17;0;0;85
2021-03-20 18:36:00;-15.771045;-47.871423;1;24;60;6;0;0;7
2021-03-20 18:36:00;-15.795423;-47.873152;1;58;61;6;0;0;86
2021-03-20 18:36:00;-15.830376;-47.930627;1;26;124;6;0;0;1
2021-03-20 18:36:00;-15.79562;-47.891049;1;40;251;6;0;0;7
2021-03-20 18:36:00;-15.795423;-47.873152;1;58;121;6;0;0;21
2021-03-20 18:36:00;-15.79562;-47.891049;1;40;122;17;0;0;1
2021-03-20 18:36:00;-15.801176;-47.883463;1;38;119;17;0;0;9
2021-03-20 18:36:00;-15.821832;-47.895005;1;10;62;6;0;0;2
2021-03-20 18:36:00;-15.770945;-47.873543;1;21;60;17;0;0;271
2021-03-20 18:36:00;-15.794036;-48.101760;1;49;59;6;0;0;1
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;120;6;0;0;1
2021-03-20 18:36:00;-15.784173;-47.886892;1;9;59;17;0;0;1
2021-03-20 18:36:00;-15.790370;-47.878825;1;25;250;6;0;0;41
2021-03-20 18:36:00;-15.79562;-47.891049;1;40;58;6;0;0;792
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;243;17;0;0;20
2021-03-20 18:36:00;-15.710741;-47.911236;1;8;251;6;0;0;1
2021-03-20 18:36:00;-15.830376;-47.930627;1;26;58;17;0;0;7
2021-03-20 18:36:00;-15.771045;-47.871423;1;24;59;6;0;0;17
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;62;1;0;0;7
2021-03-20 18:36:00;-15.770945;-47.873543;1;21;61;17;0;0;67
2021-03-20 18:36:00;-15.863034;-48.053854;1;51;123;17;0;0;1
2021-03-20 18:36:00;-15.795423;-47.873152;1;58;60;6;0;0;127
2021-03-20 18:36:00;-15.79562;-47.891049;1;40;58;17;0;0;44
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;58;17;0;0;8
2021-03-20 18:36:00;-15.801478;-47.934763;1;39;123;6;0;0;36
2021-03-20 18:36:00;-15.788514;-47.879242;1;6;123;17;0;0;1
2021-03-20 18:36:00;-15.795682;-47.893624;1;19;61;6;0;0;11
2021-03-20 18:36:00;-15.816786;-47.943379;1;55;124;17;0;0;1
2021-03-20 18:36:00;-15.795423;-47.873152;1;58;250;6;0;0;273
2021-03-20 18:36:00;-15.787986;-47.884660;1;64;60;6;0;0;1
2021-03-20 18:36:00;-15.710741;-47.911236;1;8;123;6;0;0;3
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;126;6;0;0;56
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;56;17;0;0;24
2021-03-20 18:36:00;-15.796647;-47.868991;1;57;58;6;0;0;9
2021-03-20 18:36:00;-15.787983;-47.914191;1;52;252;6;0;0;176
2021-03-20 18:36:00;-15.801176;-47.883463;1;38;249;6;0;0;68
2021-03-20 18:36:00;-15.801176;-47.883463;1;38;57;6;0;0;20
2021-03-20 18:36:00;-15.790370;-47.878825;1;25;60;17;0;0;8
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;124;6;0;0;43
2021-03-20 18:36:00;-15.816786;-47.943379;1;55;124;6;0;0;1
2021-03-20 18:36:00;-15.797419;-47.885995;1;67;125;6;0;0;6
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;126;17;0;0;3
2021-03-20 18:36:00;-15.790370;-47.878825;1;25;123;17;0;0;5
2021-03-20 18:36:00;-15.795682;-47.893624;1;19;61;17;0;0;1
2021-03-20 18:36:00;-15.770945;-47.873543;1;21;60;6;0;0;259
2021-03-20 18:36:00;-15.795682;-47.893624;1;23;61;17;0;0;1
2021-03-20 18:36:00;-15.796647;-47.868991;1;57;61;6;0;0;3
2021-03-20 18:36:00;-15.816786;-47.943379;1;55;58;6;0;0;19
2021-03-20 18:36:00;-15.770945;-47.873543;1;21;124;6;0;0;10
2021-03-20 18:36:00;-15.804671;-47.881720;1;63;60;6;0;0;3
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;125;6;0;0;32
2021-03-20 18:36:00;-15.830376;-47.930627;1;26;59;6;0;0;2
2021-03-20 18:36:00;-15.731598;-47.896735;1;12;125;6;0;0;8
2021-03-20 18:36:00;-15.881106;-48.008870;1;46;59;6;0;0;1
2021-03-20 18:36:00;-15.790370;-47.878825;1;25;61;6;0;0;5
2021-03-20 18:36:00;-15.801176;-47.883463;1;38;121;17;0;0;5
2021-03-20 18:36:00;-15.801176;-47.883463;1;38;55;6;0;0;51
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;61;1;0;0;2
2021-03-20 18:36:00;-15.781107;-47.892917;1;60;59;6;0;0;2
2021-03-20 18:36:00;-15.795682;-47.893624;1;19;125;6;0;0;98
2021-03-20 18:36:00;-15.770945;-47.873543;1;21;124;17;0;0;16
2021-03-20 18:36:00;-15.801176;-47.883463;1;38;57;17;0;0;4
2021-03-20 18:36:00;-15.787983;-47.914191;1;52;61;6;0;0;1
2021-03-20 18:36:00;-15.814495;-47.825561;1;1;64;17;0;0;5
